dist_code,year,state_code,state_name,dist_name,rice_harvest_price_(rs_per_quintal),paddy_harvest_price_(rs_per_quintal),wheat_harvest_price_(rs_per_quintal),sorghum_harvest_price_(rs_per_quintal),pearl_millet_harvest_price_(rs_per_quintal),maize_harvest_price_(rs_per_quintal),finger_millet_harvest_price_(rs_per_quintal),barley_harvest_price_(rs_per_quintal),chickpea_harvest_price_(rs_per_quintal),pigeonpea_harvest_price_(rs_per_quintal),groundnut_harvest_price_(rs_per_quintal),seasmum_harvest_price_(rs_per_quintal),rape_and_mustard_harvest_price_(rs_per_quintal),castor_harvest_price_(rs_per_quintal),linseed_harvest_price_(rs_per_quintal),sugarcane_gur_harvest_price_(rs_per_quintal),cotton_kapas_harvest_price_(rs_per_quintal)
54,1986,1,Andhra Pradesh,Chittoor,466.6462559382423,175.6,403.314013281792,309.3118230223124,185.7,349.0165423143351,186.6,297.0802392626005,843.6995126223595,1003.9673023255814,514.4,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,298.8,976.5433229009282
54,1987,1,Andhra Pradesh,Chittoor,466.6462559382423,188.1,403.314013281792,309.3118230223124,206.3,349.0165423143351,208.8,297.0802392626005,843.6995126223595,1003.9673023255814,568.0,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,363.9,976.5433229009282
54,1988,1,Andhra Pradesh,Chittoor,466.6462559382423,213.2,403.314013281792,309.3118230223124,219.1,349.0165423143351,214.8,297.0802392626005,843.6995126223595,1003.9673023255814,503.8,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,318.0,976.5433229009282
54,1989,1,Andhra Pradesh,Chittoor,466.6462559382423,205.7,403.314013281792,309.3118230223124,185.7,349.0165423143351,224.9,297.0802392626005,843.6995126223595,1003.9673023255814,625.1,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,402.0,976.5433229009282
54,1990,1,Andhra Pradesh,Chittoor,466.6462559382423,225.0,403.314013281792,309.3118230223124,179.0,349.0165423143351,238.0,297.0802392626005,843.6995126223595,1003.9673023255814,879.0,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,421.0,976.5433229009282
54,1991,1,Andhra Pradesh,Chittoor,466.6462559382423,289.0,403.314013281792,324.0,260.0,349.0165423143351,272.0,297.0802392626005,843.6995126223595,874.0,888.0,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,357.0,976.5433229009282
54,1992,1,Andhra Pradesh,Chittoor,466.6462559382423,303.0,403.314013281792,309.3118230223124,295.0,349.0165423143351,309.0,297.0802392626005,843.6995126223595,1003.9673023255814,746.0,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,549.9763331481738,976.5433229009282
54,1993,1,Andhra Pradesh,Chittoor,466.6462559382423,327.0,403.314013281792,309.3118230223124,254.0,349.0165423143351,296.0,297.0802392626005,843.6995126223595,1003.9673023255814,939.0,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,770.0,976.5433229009282
54,1994,1,Andhra Pradesh,Chittoor,466.6462559382423,372.0,403.314013281792,309.3118230223124,319.0,349.0165423143351,356.0,297.0802392626005,843.6995126223595,1003.9673023255814,1060.0,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,549.9763331481738,976.5433229009282
54,1995,1,Andhra Pradesh,Chittoor,466.6462559382423,414.0,403.314013281792,309.3118230223124,386.0,349.0165423143351,412.0,297.0802392626005,843.6995126223595,1003.9673023255814,1077.0,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,617.0,976.5433229009282
54,1996,1,Andhra Pradesh,Chittoor,466.6462559382423,410.0,403.314013281792,499.0,389.0,393.0,411.0,297.0802392626005,1203.0,1325.0,1170.0,1452.0,997.7995313465101,1022.0,854.2871327191235,931.0,976.5433229009282
54,1997,1,Andhra Pradesh,Chittoor,466.6462559382423,452.0,403.314013281792,503.0,384.0,405.0,425.0,297.0802392626005,1648.0,1312.0,1143.0,1338.0,997.7995313465101,1081.0,854.2871327191235,1050.0,1913.0
54,1998,1,Andhra Pradesh,Chittoor,466.6462559382423,488.0,435.0,309.3118230223124,640.0,405.0,443.0,297.0802392626005,843.6995126223595,1003.9673023255814,1205.0,1881.0,997.7995313465101,1310.0,854.2871327191235,1440.0,1891.0
54,1999,1,Andhra Pradesh,Chittoor,466.6462559382423,629.0,492.0,659.0,463.0,439.0,492.0,297.0802392626005,843.6995126223595,1253.0,1208.0,1575.0,997.7995313465101,884.1106108202443,854.2871327191235,910.0,1864.0
54,2000,1,Andhra Pradesh,Chittoor,466.6462559382423,485.0,437.0,372.0,383.0,372.0,437.0,297.0802392626005,843.6995126223595,880.0,1108.0,1249.0,997.7995313465101,1012.0,854.2871327191235,880.0,1930.0
54,2001,1,Andhra Pradesh,Chittoor,466.6462559382423,603.0,403.314013281792,454.0,443.0,499.0,454.0,297.0802392626005,843.6995126223595,1118.0,1343.0,1390.0,997.7995313465101,944.0,854.2871327191235,811.0,1799.0
54,2002,1,Andhra Pradesh,Chittoor,466.6462559382423,635.0,403.314013281792,506.0,486.0,513.0,511.0,297.0802392626005,1510.0,1424.0,1683.0,1878.0,997.7995313465101,1142.0,854.2871327191235,875.0,976.5433229009282
54,2003,1,Andhra Pradesh,Chittoor,466.6462559382423,630.0,403.314013281792,554.0,507.0,506.0,583.0,297.0802392626005,843.6995126223595,1387.0,1467.0,2265.0,997.7995313465101,1265.0,854.2871327191235,958.0,976.5433229009282
54,2004,1,Andhra Pradesh,Chittoor,466.6462559382423,586.0,403.314013281792,487.0,558.0,495.0,565.0,297.0802392626005,1506.0,1272.0,1580.0,1893.0,997.7995313465101,1460.0,854.2871327191235,1648.0,1855.0
54,2005,1,Andhra Pradesh,Chittoor,466.6462559382423,624.0,403.314013281792,489.0,596.0,500.0,555.0,297.0802392626005,1785.0,1430.0,1411.0,1794.0,997.7995313465101,1344.0,854.2871327191235,1551.0,1869.0
54,2006,1,Andhra Pradesh,Chittoor,466.6462559382423,707.0,403.314013281792,715.0,732.0,598.0,600.0,297.0802392626005,2209.0,1690.0,2023.0,2041.0,997.7995313465101,1722.0,854.2871327191235,1083.0,1936.0
54,2007,1,Andhra Pradesh,Chittoor,466.6462559382423,698.0,403.314013281792,619.0,701.0,638.0,766.0,297.0802392626005,2081.0,1724.0,2314.0,3366.0,997.7995313465101,1822.0,854.2871327191235,1516.0,2063.0
54,2008,1,Andhra Pradesh,Chittoor,466.6462559382423,874.0,403.314013281792,820.0,789.0,817.0,947.0,297.0802392626005,2164.0,2785.0,2311.0,3655.0,997.7995313465101,2619.0,854.2871327191235,1957.0,2763.0
54,2009,1,Andhra Pradesh,Chittoor,466.6462559382423,1060.0,403.314013281792,898.0,822.0,879.0,1189.0,297.0802392626005,2116.0,3460.0,2655.0,3741.0,997.7995313465101,2371.0,854.2871327191235,3382.0,2965.0
54,2010,1,Andhra Pradesh,Chittoor,466.6462559382423,992.0,403.314013281792,1051.0,919.0,950.0,1132.0,297.0802392626005,843.6995126223595,3604.0,2670.0,3486.0,997.7995313465101,3464.0,854.2871327191235,2529.0,976.5433229009282
54,2011,1,Andhra Pradesh,Chittoor,466.6462559382423,945.0,403.314013281792,1369.0,999.0,1062.0,1199.0,297.0802392626005,843.6995126223595,3290.0,3542.0,3936.0,997.7995313465101,884.1106108202443,854.2871327191235,2133.0,976.5433229009282
54,2012,1,Andhra Pradesh,Chittoor,466.6462559382423,1352.0,403.314013281792,1904.0,1288.0,1327.0,1475.0,297.0802392626005,843.6995126223595,3078.0,4213.0,5978.0,997.7995313465101,2908.0,854.2871327191235,2427.0,976.5433229009282
54,2013,1,Andhra Pradesh,Chittoor,466.6462559382423,1300.0,403.314013281792,309.3118230223124,1322.0,349.0165423143351,1993.0,297.0802392626005,843.6995126223595,2152.0,3778.0,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,2449.0,976.5433229009282
54,2014,1,Andhra Pradesh,Chittoor,466.6462559382423,1291.0,403.314013281792,309.3118230223124,1334.0,1101.0,1973.0,297.0802392626005,843.6995126223595,3789.0,4153.0,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,2488.0,976.5433229009282
54,2015,1,Andhra Pradesh,Chittoor,466.6462559382423,1389.0,403.314013281792,309.3118230223124,1352.0,1293.0,1843.0,297.0802392626005,843.6995126223595,6520.0,4158.0,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,2331.0,976.5433229009282
54,2016,1,Andhra Pradesh,Chittoor,466.6462559382423,1339.0,403.314013281792,309.3118230223124,1547.0,1357.5,2656.0,297.0802392626005,843.6995126223595,4538.0,5263.0,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,2842.0,976.5433229009282
55,1966,20,Telangana,Hyderabad,466.6462559382423,48.1,403.314013281792,54.3,64.0,349.0165423143351,50.1,297.0802392626005,843.6995126223595,102.5,103.8,180.3,997.7995313465101,128.8,854.2871327191235,549.9763331481738,976.5433229009282
55,1967,20,Telangana,Hyderabad,466.6462559382423,48.7,403.314013281792,52.0,65.4,349.0165423143351,56.2,297.0802392626005,843.6995126223595,112.9,86.9,143.3,997.7995313465101,112.3,854.2871327191235,549.9763331481738,976.5433229009282
55,1968,20,Telangana,Hyderabad,466.6462559382423,55.9,403.314013281792,60.5,61.3,349.0165423143351,301.9138116591928,297.0802392626005,843.6995126223595,115.0,996.0475178191822,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,549.9763331481738,976.5433229009282
55,1969,20,Telangana,Hyderabad,466.6462559382423,53.2,403.314013281792,58.0,49.0,349.0165423143351,44.7,297.0802392626005,96.8,85.0,996.0475178191822,156.5,997.7995313465101,127.9,854.2871327191235,60.5,210.0
55,1970,20,Telangana,Hyderabad,466.6462559382423,56.8,403.314013281792,68.6,54.0,44.4,54.8,297.0802392626005,97.5,104.7,121.4,199.3,997.7995313465101,147.1,854.2871327191235,549.9763331481738,976.5433229009282
55,1971,20,Telangana,Hyderabad,466.6462559382423,64.1,403.314013281792,81.5,64.6,349.0165423143351,72.4,297.0802392626005,130.4,112.4,105.7,211.3,997.7995313465101,118.0,854.2871327191235,549.9763331481738,976.5433229009282
55,1972,20,Telangana,Hyderabad,466.6462559382423,82.8,403.314013281792,100.7,95.9,349.0165423143351,88.6,297.0802392626005,184.0,150.8,206.8,273.5,997.7995313465101,210.9,854.2871327191235,549.9763331481738,976.5433229009282
55,1973,20,Telangana,Hyderabad,466.6462559382423,78.1,403.314013281792,127.5,110.0,94.5,87.8,297.0802392626005,190.0,160.3,248.6,383.2,997.7995313465101,213.9,854.2871327191235,146.0,976.5433229009282
55,1974,20,Telangana,Hyderabad,466.6462559382423,96.5,403.314013281792,150.0,145.7,129.9,120.5,297.0802392626005,209.1,150.9,210.1,425.2,997.7995313465101,174.0,286.6,549.9763331481738,955.8
55,1975,20,Telangana,Hyderabad,466.6462559382423,86.1,403.314013281792,108.2,76.1,75.8,72.9,297.0802392626005,137.8,115.9,147.7,327.4,997.7995313465101,154.0,201.2,140.0,976.5433229009282
55,1976,20,Telangana,Hyderabad,466.6462559382423,91.4,403.314013281792,121.4,86.6,114.0,95.8,297.0802392626005,147.8,171.0,243.2,385.5,997.7995313465101,242.9,854.2871327191235,549.9763331481738,976.5433229009282
55,1977,20,Telangana,Hyderabad,466.6462559382423,95.6,403.314013281792,105.9,293.84184125110653,93.0,85.7,297.0802392626005,207.8,270.1,996.0475178191822,337.9,997.7995313465101,213.7,854.2871327191235,549.9763331481738,976.5433229009282
55,1978,20,Telangana,Hyderabad,466.6462559382423,86.5,403.314013281792,93.5,293.84184125110653,109.0,68.0,297.0802392626005,213.0,266.0,996.0475178191822,371.0,997.7995313465101,194.0,854.2871327191235,549.9763331481738,976.5433229009282
55,1979,20,Telangana,Hyderabad,466.6462559382423,97.6,403.314013281792,96.2,293.84184125110653,110.0,83.4,297.0802392626005,275.1,272.0,996.0475178191822,442.0,997.7995313465101,267.0,854.2871327191235,549.9763331481738,976.5433229009282
55,1980,20,Telangana,Hyderabad,466.6462559382423,128.0,403.314013281792,138.0,293.84184125110653,103.0,117.0,297.0802392626005,390.0,342.3,996.0475178191822,504.0,997.7995313465101,263.0,854.2871327191235,549.9763331481738,976.5433229009282
55,1981,20,Telangana,Hyderabad,466.6462559382423,133.6,403.314013281792,147.7,293.84184125110653,139.0,125.0,297.0802392626005,301.7,351.0,996.0475178191822,469.0,997.7995313465101,267.0,854.2871327191235,549.9763331481738,401.0
55,1982,20,Telangana,Hyderabad,466.6462559382423,136.0,403.314013281792,145.5,293.84184125110653,142.0,123.0,297.0802392626005,255.0,351.0,996.0475178191822,544.0,997.7995313465101,300.0,854.2871327191235,549.9763331481738,976.5433229009282
55,1983,20,Telangana,Hyderabad,466.6462559382423,150.0,403.314013281792,178.5,132.9,139.0,144.0,297.0802392626005,302.0,483.0,996.0475178191822,705.0,997.7995313465101,433.0,854.2871327191235,227.9,976.5433229009282
55,1984,20,Telangana,Hyderabad,466.6462559382423,139.5,403.314013281792,143.5,293.84184125110653,148.0,146.0,297.0802392626005,427.0,370.0,996.0475178191822,762.0,997.7995313465101,393.0,854.2871327191235,549.9763331481738,976.5433229009282
55,1985,20,Telangana,Hyderabad,466.6462559382423,164.8,403.314013281792,161.3,173.5,173.5,130.0,297.0802392626005,583.2,421.3,710.0,1408.5887016443867,997.7995313465101,315.9,854.2871327191235,549.9763331481738,976.5433229009282
55,1986,20,Telangana,Hyderabad,466.6462559382423,167.1,403.314013281792,179.8,293.84184125110653,175.5,131.0,297.0802392626005,386.0,454.9,996.0475178191822,790.1,997.7995313465101,376.0,854.2871327191235,549.9763331481738,976.5433229009282
55,1987,20,Telangana,Hyderabad,466.6462559382423,180.7,403.314013281792,198.3,177.8,349.0165423143351,138.1,297.0802392626005,465.0,857.1,996.0475178191822,1096.5,997.7995313465101,622.1,854.2871327191235,549.9763331481738,976.5433229009282
55,1988,20,Telangana,Hyderabad,466.6462559382423,185.9,403.314013281792,220.0,293.84184125110653,349.0165423143351,165.0,297.0802392626005,615.1,739.5,996.0475178191822,871.0,997.7995313465101,884.1106108202443,854.2871327191235,549.9763331481738,976.5433229009282
55,1989,20,Telangana,Hyderabad,466.6462559382423,397.54098555505004,403.314013281792,309.3118230223124,293.84184125110653,349.0165423143351,301.9138116591928,297.0802392626005,843.6995126223595,1003.9673023255814,996.0475178191822,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,549.9763331481738,976.5433229009282
55,1990,20,Telangana,Hyderabad,466.6462559382423,237.0,403.314013281792,214.0,293.84184125110653,220.0,166.0,297.0802392626005,1034.0,1025.0,996.0475178191822,1005.0,997.7995313465101,498.0,854.2871327191235,549.9763331481738,976.5433229009282
55,1991,20,Telangana,Hyderabad,466.6462559382423,318.0,403.314013281792,361.0,293.84184125110653,298.0,242.0,297.0802392626005,734.0,1048.0,965.0,1408.5887016443867,997.7995313465101,682.0,854.2871327191235,378.0,1385.0
55,1992,20,Telangana,Hyderabad,466.6462559382423,312.0,403.314013281792,301.0,266.0,266.0,254.0,297.0802392626005,843.6995126223595,1035.0,764.0,1408.5887016443867,997.7995313465101,619.0,854.2871327191235,549.9763331481738,976.5433229009282
55,1993,20,Telangana,Hyderabad,466.6462559382423,339.0,403.314013281792,310.0,204.0,251.0,178.0,297.0802392626005,992.0,1003.9673023255814,806.0,1408.5887016443867,997.7995313465101,794.0,854.2871327191235,549.9763331481738,976.5433229009282
55,1994,20,Telangana,Hyderabad,466.6462559382423,382.0,403.314013281792,484.0,272.0,312.0,268.0,297.0802392626005,899.0,1003.9673023255814,1098.0,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,549.9763331481738,976.5433229009282
55,1995,20,Telangana,Hyderabad,466.6462559382423,397.54098555505004,403.314013281792,309.3118230223124,293.84184125110653,349.0165423143351,301.9138116591928,297.0802392626005,843.6995126223595,1003.9673023255814,996.0475178191822,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,549.9763331481738,976.5433229009282
55,1996,20,Telangana,Hyderabad,466.6462559382423,423.0,403.314013281792,586.0,382.0,381.0,370.0,297.0802392626005,1050.0,1327.0,1034.0,1768.0,997.7995313465101,979.0,854.2871327191235,850.0,1769.0
55,1997,20,Telangana,Hyderabad,466.6462559382423,488.0,403.314013281792,615.0,422.0,405.0,399.0,297.0802392626005,1080.0,1588.0,1085.0,1338.0,997.7995313465101,1022.0,854.2871327191235,1043.0,1800.0
55,1998,20,Telangana,Hyderabad,466.6462559382423,397.54098555505004,398.0,462.0,665.0,394.0,436.0,297.0802392626005,843.6995126223595,996.0,996.0475178191822,1860.0,997.7995313465101,1358.0,854.2871327191235,1650.0,2406.0
55,1999,20,Telangana,Hyderabad,466.6462559382423,539.0,425.0,749.0,510.0,457.0,425.0,297.0802392626005,1298.0,1576.0,1138.0,1687.0,997.7995313465101,1147.0,854.2871327191235,686.0,1990.0
55,2000,20,Telangana,Hyderabad,466.6462559382423,476.0,451.0,596.0,351.0,379.0,451.0,297.0802392626005,1264.0,1485.0,1178.0,1845.0,997.7995313465101,1048.0,854.2871327191235,1485.0,2212.0
55,2001,20,Telangana,Hyderabad,466.6462559382423,499.0,403.314013281792,572.0,380.0,446.0,443.0,297.0802392626005,1331.0,1281.0,1333.0,1719.0,997.7995313465101,919.0,854.2871327191235,811.0,1705.0
55,2002,20,Telangana,Hyderabad,466.6462559382423,617.0,403.314013281792,589.0,484.0,493.0,441.0,297.0802392626005,1351.0,1677.0,1772.0,1828.0,997.7995313465101,1287.0,854.2871327191235,829.0,2031.0
55,2003,20,Telangana,Hyderabad,466.6462559382423,575.0,403.314013281792,593.0,458.0,490.0,476.0,297.0802392626005,1579.0,1973.0,1390.0,1906.0,997.7995313465101,1306.0,854.2871327191235,776.0,2322.0
55,2004,20,Telangana,Hyderabad,466.6462559382423,577.0,403.314013281792,737.0,485.0,481.0,509.0,297.0802392626005,1625.0,1458.0,1519.0,1924.0,997.7995313465101,1483.0,854.2871327191235,1188.0,1886.0
55,2005,20,Telangana,Hyderabad,466.6462559382423,582.0,403.314013281792,722.0,518.0,527.0,531.0,297.0802392626005,1540.0,1542.0,1452.0,2678.0,997.7995313465101,1380.0,854.2871327191235,1102.0,2069.0
55,2006,20,Telangana,Hyderabad,466.6462559382423,634.0,403.314013281792,716.0,512.0,591.0,543.0,297.0802392626005,2263.0,2064.0,1645.0,2099.0,997.7995313465101,1489.0,854.2871327191235,1051.0,1961.0
55,2007,20,Telangana,Hyderabad,466.6462559382423,724.0,403.314013281792,1175.0,728.0,672.0,726.0,297.0802392626005,1826.0,2122.0,1698.0,3655.0,997.7995313465101,1862.0,854.2871327191235,1041.0,2079.0
55,2008,20,Telangana,Hyderabad,466.6462559382423,862.0,403.314013281792,1071.0,779.0,858.0,910.0,297.0802392626005,2456.0,2523.0,2258.0,3619.0,997.7995313465101,2121.0,854.2871327191235,2437.0,2830.0
55,2009,20,Telangana,Hyderabad,466.6462559382423,1139.0,403.314013281792,1114.0,908.0,867.0,1041.0,297.0802392626005,2116.0,3817.0,2658.0,3706.0,997.7995313465101,2371.0,854.2871327191235,3007.0,2965.0
55,2010,20,Telangana,Hyderabad,466.6462559382423,397.54098555505004,403.314013281792,309.3118230223124,293.84184125110653,349.0165423143351,301.9138116591928,297.0802392626005,843.6995126223595,1003.9673023255814,996.0475178191822,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,549.9763331481738,976.5433229009282
55,2011,20,Telangana,Hyderabad,466.6462559382423,397.54098555505004,403.314013281792,309.3118230223124,293.84184125110653,349.0165423143351,301.9138116591928,297.0802392626005,843.6995126223595,1003.9673023255814,996.0475178191822,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,549.9763331481738,976.5433229009282
56,1966,20,Telangana,Nizamabad,466.6462559382423,42.9,403.314013281792,57.7,293.84184125110653,50.5,301.9138116591928,297.0802392626005,843.6995126223595,1003.9673023255814,118.1,187.8,997.7995313465101,884.1106108202443,155.6,69.9,976.5433229009282
56,1967,20,Telangana,Nizamabad,466.6462559382423,48.0,403.314013281792,62.9,65.4,67.7,60.4,297.0802392626005,843.6995126223595,1003.9673023255814,154.0,218.3,997.7995313465101,79.0,854.2871327191235,549.9763331481738,976.5433229009282
56,1968,20,Telangana,Nizamabad,466.6462559382423,53.3,403.314013281792,67.1,293.84184125110653,349.0165423143351,301.9138116591928,297.0802392626005,843.6995126223595,1003.9673023255814,95.7,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,549.9763331481738,976.5433229009282
56,1969,20,Telangana,Nizamabad,466.6462559382423,48.3,403.314013281792,66.0,293.84184125110653,64.7,301.9138116591928,297.0802392626005,843.6995126223595,1003.9673023255814,137.3,204.3,997.7995313465101,884.1106108202443,110.0,60.5,976.5433229009282
56,1970,20,Telangana,Nizamabad,466.6462559382423,56.1,403.314013281792,78.5,293.84184125110653,44.0,301.9138116591928,297.0802392626005,96.0,95.0,134.2,150.6,997.7995313465101,884.1106108202443,130.4,70.2,282.0
56,1971,20,Telangana,Nizamabad,466.6462559382423,70.4,403.314013281792,85.0,293.84184125110653,58.9,301.9138116591928,297.0802392626005,97.5,1003.9673023255814,92.5,193.2,997.7995313465101,884.1106108202443,103.5,101.9,976.5433229009282
56,1972,20,Telangana,Nizamabad,466.6462559382423,84.4,403.314013281792,105.3,293.84184125110653,79.5,301.9138116591928,297.0802392626005,130.4,1003.9673023255814,129.5,271.4,997.7995313465101,884.1106108202443,180.7,125.5,976.5433229009282
56,1973,20,Telangana,Nizamabad,466.6462559382423,80.7,403.314013281792,106.8,293.84184125110653,71.5,301.9138116591928,297.0802392626005,184.0,143.0,174.4,315.6,997.7995313465101,884.1106108202443,268.0,144.8,976.5433229009282
56,1974,20,Telangana,Nizamabad,466.6462559382423,113.2,403.314013281792,148.5,293.84184125110653,142.5,301.9138116591928,297.0802392626005,190.0,1003.9673023255814,172.3,386.5,997.7995313465101,884.1106108202443,205.5,113.0,976.5433229009282
56,1975,20,Telangana,Nizamabad,466.6462559382423,86.6,403.314013281792,130.4,293.84184125110653,73.4,301.9138116591928,297.0802392626005,130.2,1003.9673023255814,140.2,140.2,997.7995313465101,884.1106108202443,854.2871327191235,96.0,976.5433229009282
56,1976,20,Telangana,Nizamabad,466.6462559382423,86.5,403.314013281792,125.0,293.84184125110653,82.9,301.9138116591928,297.0802392626005,147.5,1003.9673023255814,186.0,402.2,997.7995313465101,884.1106108202443,333.4,133.0,976.5433229009282
56,1977,20,Telangana,Nizamabad,466.6462559382423,91.6,403.314013281792,98.4,293.84184125110653,88.2,301.9138116591928,297.0802392626005,246.2,1003.9673023255814,996.0475178191822,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,107.5,976.5433229009282
56,1978,20,Telangana,Nizamabad,466.6462559382423,82.1,403.314013281792,127.4,293.84184125110653,90.1,301.9138116591928,297.0802392626005,210.0,1003.9673023255814,996.0475178191822,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,78.5,976.5433229009282
56,1979,20,Telangana,Nizamabad,466.6462559382423,100.6,403.314013281792,106.7,293.84184125110653,100.5,301.9138116591928,297.0802392626005,228.7,1003.9673023255814,220.2,445.0,997.7995313465101,884.1106108202443,854.2871327191235,212.0,976.5433229009282
56,1980,20,Telangana,Nizamabad,466.6462559382423,114.1,403.314013281792,127.5,293.84184125110653,96.5,301.9138116591928,297.0802392626005,304.0,1003.9673023255814,996.0475178191822,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,265.2,976.5433229009282
56,1981,20,Telangana,Nizamabad,466.6462559382423,119.8,403.314013281792,212.4,293.84184125110653,118.8,301.9138116591928,297.0802392626005,267.8,1003.9673023255814,996.0475178191822,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,295.5,976.5433229009282
56,1982,20,Telangana,Nizamabad,466.6462559382423,139.0,403.314013281792,146.4,293.84184125110653,133.1,301.9138116591928,297.0802392626005,843.6995126223595,1003.9673023255814,376.3,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,148.6,976.5433229009282
56,1983,20,Telangana,Nizamabad,466.6462559382423,148.8,403.314013281792,168.4,132.9,144.3,301.9138116591928,297.0802392626005,295.8,1003.9673023255814,392.4,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,262.0,976.5433229009282
56,1984,20,Telangana,Nizamabad,466.6462559382423,145.3,403.314013281792,148.7,293.84184125110653,109.3,301.9138116591928,297.0802392626005,434.2,1003.9673023255814,404.6,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,257.9,976.5433229009282
56,1985,20,Telangana,Nizamabad,466.6462559382423,157.4,403.314013281792,154.0,293.84184125110653,157.3,301.9138116591928,297.0802392626005,421.4,1003.9673023255814,418.5,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,301.1,976.5433229009282
56,1986,20,Telangana,Nizamabad,466.6462559382423,158.5,403.314013281792,160.5,293.84184125110653,152.8,301.9138116591928,297.0802392626005,321.9,1003.9673023255814,449.9,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,269.4,976.5433229009282
56,1987,20,Telangana,Nizamabad,466.6462559382423,175.1,403.314013281792,179.2,293.84184125110653,146.1,301.9138116591928,297.0802392626005,429.9,1003.9673023255814,607.3,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,307.2,976.5433229009282
56,1988,20,Telangana,Nizamabad,466.6462559382423,186.5,403.314013281792,194.0,293.84184125110653,176.0,301.9138116591928,297.0802392626005,665.0,1003.9673023255814,638.0,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,302.0,976.5433229009282
56,1989,20,Telangana,Nizamabad,466.6462559382423,198.5,403.314013281792,306.0,194.0,173.0,301.9138116591928,297.0802392626005,564.0,1003.9673023255814,996.0475178191822,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,394.0,714.0
56,1990,20,Telangana,Nizamabad,466.6462559382423,208.0,403.314013281792,235.0,380.0,188.0,301.9138116591928,297.0802392626005,585.0,839.0,738.0,1029.0,997.7995313465101,476.0,854.2871327191235,378.0,976.5433229009282
56,1991,20,Telangana,Nizamabad,466.6462559382423,292.0,403.314013281792,388.0,293.84184125110653,294.0,301.9138116591928,297.0802392626005,708.0,967.0,1038.0,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,378.0,1360.0
56,1992,20,Telangana,Nizamabad,466.6462559382423,304.0,403.314013281792,296.0,240.0,270.0,301.9138116591928,297.0802392626005,738.0,925.0,669.0,1015.0,997.7995313465101,884.1106108202443,854.2871327191235,555.0,1359.0
56,1993,20,Telangana,Nizamabad,466.6462559382423,355.0,403.314013281792,341.0,351.0,256.0,301.9138116591928,297.0802392626005,912.0,894.0,739.0,1509.0,997.7995313465101,884.1106108202443,854.2871327191235,607.0,1278.0
56,1994,20,Telangana,Nizamabad,466.6462559382423,390.0,403.314013281792,406.0,293.84184125110653,314.0,301.9138116591928,297.0802392626005,856.0,1344.0,969.0,1824.0,997.7995313465101,820.0,854.2871327191235,549.9763331481738,2116.0
56,1995,20,Telangana,Nizamabad,466.6462559382423,373.0,403.314013281792,309.3118230223124,293.84184125110653,349.0165423143351,301.9138116591928,297.0802392626005,843.6995126223595,1003.9673023255814,996.0475178191822,1408.5887016443867,997.7995313465101,884.1106108202443,854.2871327191235,549.9763331481738,976.5433229009282
56,1996,20,Telangana,Nizamabad,466.6462559382423,401.0,403.314013281792,564.0,391.0,387.0,379.0,297.0802392626005,1122.0,1134.0,1050.0,1769.0,997.7995313465101,1067.0,854.2871327191235,850.0,1823.0
